"ID","Name","Desc","Turn"
134259,"Nekkar 9 Sector 0051","Mentor vs Midshipmen",80
134356,"Alienation Sector 0051","Standard Beginners",67
134372,"New Philli Sector 0051","Classic",88
134382,"The Misty Challenge","Custom Game",153
134429,"Holstein Sector 0051","Mentor vs Midshipmen",80
134471,"Sussex Sector 0051","Mentor vs Midshipmen",80
134517,"Flatland Sector 0051","Standard Beginners",58
134518,"Scorpius Sector 0051","Standard",93
134560,"Oceanlandia Sector 0051","Mentor vs Midshipmen",71
134609,"Australis Sector 0051","Classic",91
134647,"Organia 3 Sector 0051","Standard Beginners",48
134656,"Dunwich Sector 0051","Mentor vs Midshipmen",80
134687,"Master Class","Custom Game",83
134713,"Ordaz Sector 0051","Mentor vs Midshipmen",37
134778,"Procyon 9 Sector 0051","Mentor vs Midshipmen",70
134793,"Capricornus Sector 0051","Classic",96
134808,"Sif Sector 0051","Giant Campaign Melee - Sphere",100
134849,"Graf Sector 0051","Mentor vs Midshipmen",55
135031,"New Moscow Sector 0051","Mentor vs Midshipmen",33
135128,"Kchipreesee Sector 0051","Classic",56
135173,"Cattlian Sector 0051","Mentor vs Midshipmen",80
135191,"Sigma 2398 A Sector 0051","Standard Beginners",91
135279,"Cave World Sector 0051","Classic",142
135286,"Tesla Sector 0051","Mentor vs Midshipmen",73
135428,"Packlidia Sector 0051","Standard Beginners",90
135459,"Carsonio Sector 0051","Standard",95
135489,"Antilia Ophi Sector 0051","Mentor vs Midshipmen",66
135504,"Castor Sector 0051","Classic",104
135511,"Battle for the galaxy ","Custom Game",97
135578,"Alcatraz Sector 0051","Mentor vs Midshipmen",38
135672,"Adebron Sector 0051","Mentor vs Midshipmen",80
135720,"Alcor Sector 0051","Classic",64
135734,"Blondonia Sector 0051","Standard Beginners",234
135831,"Bubble World Sector 0051","Standard Beginners",105
135855,"New Los Banos Sector 0051","Mentor vs Midshipmen",79
135984,"Kahless Sector 0051","Mentor vs Midshipmen",60
136049,"Alienation Sector 0051","Standard Beginners",66
136073,"Innsmouth Sector 0051","Mentor vs Midshipmen",80
136077,"Mao 5 Sector 0051","Standard Slow",139
136095,"Amascusin Sector 0051","Classic",115
136146,"Alpha Beta Sector 0051","Mentor vs Midshipmen",80
136245,"Black Beard Sector 0052","Giant Campaign Melee - Sphere",100
136248,"Spaceball Sector 0052","Mentor vs Midshipmen",77
136298,"Columbo Sector 0052","Standard Beginners",102
136346,"Centrum Sector 0052","Mentor vs Midshipmen",80
136377,"Star Bases Are Darn Important Game","Custom Game",55
136394,"Paranoia Planets","Custom Game",50
136413,"Honda Sector 0052","Mentor vs Midshipmen",80
136426,"Centouria Sector 0052","Standard",105
136491,"Turbo Sweep","Custom Game",141
136522,"Kzoz Sector 0052","Classic",59
136551,"New Wisconsin Sector 0052","Standard Beginners",55
136665,"Azores Sector 0052","Mentor vs Midshipmen",11
136738,"New New Jersy Sector 0052","Classic",114
136746,"Anto Sector 0052","Mentor vs Midshipmen",58
136855,"Alkalurops 459 Sector 0052","Standard",84
136888,"Basketball Sector 0052","Mentor vs Midshipmen",28
136925,"Nyphidonia Sector 0052","Mentor vs Midshipmen",11
136980,"Arigo Sector 0052","Mentor vs Midshipmen",77
136990,"Baseball Sector 0052","Standard Beginners",53
137113,"Dagaba Sector 0052","Giant Campaign Melee - Sphere",100
137125,"Limball Sector 0052","Mentor vs Midshipmen",80
137149,"Aranumia Sector 0052","Classic",117
137210,"Betelgeuse Sector 0052","Mentor vs Midshipmen",75
137213,"Cleopatra Sector 0052","Standard Beginners",55
137284,"Colony 6 Sector 0052","Standard",118
137382,"Cylon Sector 0052","Classic",82
137418,"Beginner Game","Custom Game",117
137431,"Taurus Sector 0052","Mentor vs Midshipmen",8
137483,"Crab Sector 0052","Standard Senior Officers",113
137500,"Edna Sector 0052","Standard Beginners",91
137540,"Alpha's Star Sector 0052","Mentor vs Midshipmen",80
137611,"Lyra Sector 0052","Teams of 2",121
137626,"Kzin Sector 0052","Classic",129
137648,"Atari 1000 Sector 0052","Mentor vs Midshipmen",80
137793,"Brook's World Sector 0052","Mentor vs Midshipmen",75
137886,"Lynx Ceti Sector 0052","Standard Beginners",60
137944,"Chispix Sector 0052","Mentor vs Midshipmen",56
137972,"terangui Sector 0052","Standard",182
138019,"Crete Sector 0052","Standard Slow",117
138039,"Morning Star Sector 0052","Standard Beginners",70
138086,"Milon Sector 0052","Mentor vs Midshipmen",12
138087,"Nervondonia Sector 0052","Classic",64
138118,"red planet 23","Custom Game",47
138187,"Big World Sector 0052","Mentor vs Midshipmen",77
138191,"Blitz 11 Player max 4 Allies #1 by crazysportz.de","Custom Game",82
138192,"Tut Sector 0052","Classic",154
138269,"The Gemini War","Championship Match",207
138322,"START HARD | Round 1 | Sector 1","Custom Game",150
138370,"Antilia Ophi Sector 0052","Mentor vs Midshipmen",80
138487,"Cygnet Sector 0052","Standard Beginners",81
138499,"Gorath Sector 0052","Classic",79
138501,"Lacedodia Sector 0052","Mentor vs Midshipmen",80
138554,"Antonia Sector 0052","Teams of 3",74
138655,"Cladious Sector 0052","Mentor vs Midshipmen",80
138673,"Daventhor Sector 0052","Giant Campaign Melee - Sphere",100
138813,"Arkham Sector 0052","Mentor vs Midshipmen",73
138835,"Small World Sector 0052","Standard",97
138918,"Bortex Sector 0052","Standard Beginners",114
139023,"Fussbar Sector 0052","Classic",209
139141,"Rambo 3 Sector 0052","Mentor vs Midshipmen",80
139144,"Disney World Sector 0052","Standard Beginners",73
139191,"Mileb Sector 0052","Mentor vs Midshipmen",45
139211,"Epsilon Indi Sector 0052","Classic",129
139228,"Orlakwarr Sector 0052","Standard",79
139281,"Tarsus Sector 0053","Giant Campaign Melee - Sphere",100
139416,"Cave World Sector 0053","Mentor vs Midshipmen",71
139421,"Indy Sector 0053","Standard Beginners",140
139422,"Vendor Sector 0053","Classic",115
139499,"Exxonia Sector 0053","Campaign",89
139615,"Castolia Sector 0053","Giant Campaign Melee - Sphere",100
139646,"Beginner's Game","Custom Game",51
139672,"Bellatrix Sector 0053","Standard Beginners",46
139692,"Sinatra's Keep Sector 0053","Classic",179
139828,"Rodu 9 Sector 0053","Standard",129
139957,"Bundy Sector 0053","Mentor vs Midshipmen",80
140004,"Ceti Alpha 5 Sector 0053","Classic",99
140039,"Spica Sector 0053","Mentor vs Midshipmen",80
140111,"Beverly 90120 Sector 0053","Standard Slow",108
140117,"Beginner Game II","Custom Game",98
140119,"Murphrid 432 Sector 0053","Mentor vs Midshipmen",80
140152,"Team Game, near-Classic","Custom Game",167
140194,"Regenal Sector 0053","Mentor vs Midshipmen",68
140250,"Nekkar Sector 0053","Mentor vs Midshipmen",79
140284,"Fornax Sector 0053","Classic",77
140301,"Cor Caroli Sector 0053","Standard",108
140316,"New Bohemia Sector 0053","Standard Beginners",71
140475,"Wrigley Sector 0053","Stealth",61
140516,"Tarsus Sector 0053","Mentor vs Midshipmen",70
140590,"sevy's beginner Game","Custom Game",138
140664,"Delta Sector 0053","Mentor vs Midshipmen",80
140709,"Standard Game - Not-so-beginner","Custom Game",183
140749,"Caeladium Sector 0053","Standard",146
140752,"Innes Sector 0053","Standard Beginners",131
140773,"Under World Sector 0053","Classic",75
140786,"Azores Sector 0053","Mentor vs Midshipmen",80
140879,"Blackstone Sector 0053","Teams of 2",166
140946,"Ikaal Sector 0053","Mentor vs Midshipmen",80
141059,"Cue Ball Sector 0053","Mentor vs Midshipmen",80
141074,"Cutimurium Sector 0053","Standard Beginners",84
141134,"Hypoguria Sector 0053","Classic",52
141149,"Kojak City Sector 0053","Mentor vs Midshipmen",80
141195,"New Albania Sector 0053","Standard",126
141215,"Beginner Game III","Custom Game",97
141217,"Forbidden Planet Sector 0053","Standard Beginners",83
141221,"Beginner Teams","Custom Game",85
141262,"Beverly 90120 Sector 0053","Mentor vs Midshipmen",67
141320,"Endonians Sector 0053","Campaign",71
141450,"Antilia Sector 0053","Giant Campaign Melee - Sphere",141
141558,"Deep 1 Sector 0053","Mentor vs Midshipmen",80
141657,"Canes Delta Sector 0053","Mentor vs Midshipmen",80
141666,"Kattia Sector 0053","Standard",117
141741,"Anditius Sector 0053","Classic",80
141748,"Kameon Sector 0053","Giant Campaign Melee - Sphere",75
141770,"Chort Sector 0053","Mentor vs Midshipmen",80
141780,"Rator Sector 0053","Standard Beginners",73
141858,"Gothos Sector 0053","Stealth",78
141860,"Saratoga Sector 0053","Mentor vs Midshipmen",74
141927,"Camelot Sector 0053","Mentor vs Midshipmen",58
142020,"Thorak Sector 0053","Standard Slow",64
142124,"Caelum Sector 0053","Classic",118
142157,"VCS#1 - Veterans Campaign Supremacy #1","Custom Game",159
142158,"Football Sector 0053","Standard Beginners",56
142242,"DIE HARD XV","Custom Game",104
142258,"Romulus Sector 0053","Mentor vs Midshipmen",73
142268,"Zol Sector 0053","Standard",93
142319,"Kumar Sector 0053","Standard Beginners",59
142373,"Orion Sector 0053","Classic",93
142440,"Red Planet Sector 0053","Mentor vs Midshipmen",61
142582,"Krell Sector 0053","Mentor vs Midshipmen",80
142693,"Outer World Sector 0053","Classic",56
142828,"Sagitta Sector 0054","Classic",89
142829,"Caeladium Sector 0054","Mentor vs Midshipmen",65
142838,"New New Mexico Sector 0054","Standard Beginners",71
142908,"Beginner Team II","Custom Game",74
142982,"Cheeseball Sector 0054","Giant Campaign Melee - Sphere",181
143148,"B.D. -12 4523 Sector 0054","Mentor vs Midshipmen",67
143150,"Gathonia Sector 0054","Standard",226
143182,"Yoggoth Sector 0054","Giant Campaign Melee - Sphere",76
143236,"Australis Sector 0054","Classic",104
143295,"New Chicago Sector 0054","Standard Beginners",50
143335,"Planet 1801 Sector 0054","Campaign",97
143500,"Beginner Sector Challenge","Custom Game",98
143507,"Kahless Sector 0054","Mentor vs Midshipmen",80
143610,"Colony 7 Sector 0054","Mentor vs Midshipmen",77
143656,"Endor Sector 0054","Standard",119
143657,"Shaw Sector 0054","Standard Beginners",100
143687,"Lacerta Sector 0054","Classic",88
143692,"What Inthe World Sector 0054","Mentor vs Midshipmen",80
143821,"Organia Sector 0054","Standard Beginners",62
144117,"Delphi Sector 0054","Mentor vs Midshipmen",66
144124,"Kthistlmup Sector 0054","Standard",103
144329,"Nekkar 9 Sector 0054","Classic",119
144345,"Beta Xela Sector 0054","Mentor vs Midshipmen",80
144399,"Erecka Sector 0054","Giant Campaign Melee - Sphere",162
144449,"siskocapitan's Awesome Game","Custom Game",71
144495,"Grus Sector 0054","Standard",71
144533,"Thi Alpha Chi Sector 0054","Mentor vs Midshipmen",67
144542,"Carillon Sector 0054","Classic",76
144547,"Ohular Sector 0054","Standard Beginners",50
144553,"PLS-70 (2015)","Custom Game",175
144790,"Ross Sector 0054","Mentor vs Midshipmen",80
144898,"Cimtar Sector 0054","Classic",67
144949,"Adobee Sector 0054","Standard Beginners",81
144970,"Thorak Sector 0054","Standard",80
145024,"Alpha Beta Sector 0054","Giant Campaign Melee - Sphere",117
145044,"Vehrnoch Sector 0054","Mentor vs Midshipmen",67
145106,"Another World Sector 0054","Standard Beginners",128
145203,"Corboda Vh 243 Sector 0054","Classic",146
145226,"Melpedous Sector 0054","Mentor vs Midshipmen",80
145343,"Mekbuda Sector 0054","Standard Beginners",72
145389,"Timbucktoo Sector 0054","Classic",104
145414,"Pod Planet Sector 0054","Mentor vs Midshipmen",61
145554,"Poe Sector 0054","Mentor vs Midshipmen",80
145723,"Bazal Sector 0054","Giant Campaign Melee - Sphere",73
145732,"Omicron 2 Eridani Sector 0054","Classic",79
145753,"Kuhe-3 Sector 0054","Mentor vs Midshipmen",78
145797,"Confederate Planet Sector 0054","Standard Beginners",80
145884,"Blondonia Sector 0054","Standard",158
145920,"Zippi Sector 0054","Mentor vs Midshipmen",80
145976,"Evil Empire Showdown","Custom Game",114
146006,"Lynch Sector 0055","Campaign",103
146104,"Canes Delta Sector 0055","Classic",69
146231,"Bodonia Sector 0055","Standard Beginners",105
146232,"Achernar Sector 0055","Classic",94
146332,"Canabis Sector Campaign","Custom Game",72
146334,"Kiloteria Sector 0055","Mentor vs Midshipmen",80
146335,"Limball Sector 0055","Standard",107
146403,"Heiffer Sector 0055","Mentor vs Midshipmen",80
146495,"Portsmouth Sector 0055","Standard Slow",84
146547,"Caeladium Sector 0055","Standard Senior Officers",74
146557,"Praesepe 5 Sector 0055","Mentor vs Midshipmen",41
146624,"Gamma Delphi Sector 0055","Standard Beginners",82
146702,"Ftokteek Sector 0055","Teams of 3",98
146753,"Exxonia Sector 0055","Mentor vs Midshipmen",80
146782,"Eridani Sector 0055","Classic",112
146964,"Sadera Sector 0055","Standard",151
146968,"Rigel Sector 0055","Giant Campaign Melee - Sphere",125
147019,"Crab Sector 0055","Classic",43
147049,"NGC 2403-A Sector 0055","Standard Beginners",103
147081,"Lottl Sector 0055","Mentor vs Midshipmen",67
147368,"New Morocco Sector 0055","Classic",77
147455,"Mi-Glowdonia Sector 0055","Mentor vs Midshipmen",80
147490,"Centrum Sector 0055","Standard Beginners",39
147504,"High Tenacity near-Classic","Custom Game",118
147559,"Banshee's Planet Sector 0055","Classic",114
147566,"Tesla Sector 0055","Mentor vs Midshipmen",63
147598,"World of Wonder Sector 0055","Standard",121
147632,"Death of a star","Custom Game",59
147651,"Disney World Sector 0055","Standard Beginners",73
147659,"New New York Sector 0055","Mentor vs Midshipmen",80
147844,"Flatland Sector 0055","Mentor vs Midshipmen",56
147901,"Twin Planet Sector 0055","Standard Slow",185
147926,"Wally World Sector 0055","Giant Campaign Melee - Sphere",90
147937,"Feringilitai Sector 0055","Mentor vs Midshipmen",80
147972,"Gamma 400 Sector 0055","Classic",118
147988,"Itarius Sector 0055","Standard Beginners",59
148054,"Gamma Hydra Sector 0055","Mentor vs Midshipmen",80
148175,"Vevalgoz Sector 0055","Mentor vs Midshipmen",80
148199,"Toltek 12 Sector 0055","Classic",88
148283,"Ross Sector 0055","Standard",252
148299,"Time Planet Sector 0055","Mentor vs Midshipmen",80
148343,"Delphidia Sector 0055","Teams of 2",96
148496,"Beta Auriga Sector 0055","Standard Beginners",68
148506,"Korvus Sector 0055","Mentor vs Midshipmen",80
148517,"Lyra Sector 0055","Stealth",80
148588,"Senior Officers’ Campaign","Custom Game",77
148642,"Lost Planet Sector 0055","Classic",97
148648,"Estes Sector 0055","Mentor vs Midshipmen",80
148810,"Niopedia Sector 0055","Giant Campaign Melee - Sphere",117
148822,"Heavy World Sector 0055","Mentor vs Midshipmen",77
148884,"Mira Sector 0055","Campaign",126
148885,"Shaw Sector 0055","Classic",105
148955,"deutsches spiel","Custom Game",77
148959,"Holloween Sector 0055","Mentor vs Midshipmen",50
149076,"Krell Sector 0055","Standard Beginners",78
149152,"Barnard's Sector 0055","Mentor vs Midshipmen",80
149175,"Antilia Sector 0055","Classic",115
149241,"Ovion Sector 0056","Standard",44
149250,"Kanthu Sector 0056","Mentor vs Midshipmen",69
149297,"Falcondonia Sector 0056","Classic",98
149377,"Bubble World Sector 0056","Mentor vs Midshipmen",56
149580,"Atlantia 2 Sector 0056","Standard Beginners",58
149637,"Van Maanan's Planet Sector 0056","Standard",102
149674,"Cleandria Sector 0056","Classic",80
149677,"Yukindo Sector 0056","Mentor vs Midshipmen",80
149811,"Organia Sector 0056","Standard Beginners",107
149859,"Lola 23a Sector 0056","Giant Campaign Melee - Sphere",78
150169,"Kattia Sector 0056","Classic",116
150217,"Romulus Sector 0056","Standard Beginners",79
150267,"Baseball Sector 0056","Mentor vs Midshipmen",78
150333,"Nothing Planet Sector 0056","Mentor vs Midshipmen",80
150411,"Nimbus 7 Sector 0056","Teams of 2",130
150480,"Arkto Sector 0056","Standard",196
150541,"Tesmond Sector 0056","Mentor vs Midshipmen",80
150581,"Maares 3 Sector 0056","Standard Beginners",98
150632,"Worlds War one ","Custom Game",39
150656,"Castor Sector 0056","Mentor vs Midshipmen",80
150670,"Canes Ceti Sector 0056","Classic",126
150674,"Part Ofyour World Sector 0056","Giant Campaign Melee - Sphere",98
150784,"Beverly 90120 Sector 0056","Mentor vs Midshipmen",65
150830,"Washington Sector 0056","Classic",87
151042,"Green Planet Sector 0056","Standard Beginners",60
151059,"Delphi Sector 0056","Mentor vs Midshipmen",65
151170,"Zippi Sector 0056","Classic",46
151177,"Mob World Sector 0056","Mentor vs Midshipmen",54
151383,"Lalande 21185 Sector 0056","Standard Slow",121
151485,"Memory Alpha Sector 0056","Standard",116
151609,"Rappaport Sector 0056","Standard Beginners",83
151659,"Alexandria Sector 0056","Mentor vs Midshipmen",80
151661,"Gumball Sector 0056","Teams of 3",138
151738,"The Right Planet Sector 0056","Classic",162
151812,"Dunwich Sector 0056","Mentor vs Midshipmen",80
151830,"Chirpsithra Sector 0056","Classic",104
151974,"Vendor Sector 0056","Campaign",60
151976,"Kandru Sector 0056","Giant Campaign Melee - Sphere",101
151993,"Dagaba Sector 0056","Mentor vs Midshipmen",80
152016,"Campaign Mode Cluster","Custom Game",67
152040,"Lorthidonia Sector 0056","Standard",116
152122,"Beginners R Us","Custom Game",92
152181,"Milab Sector 0056","Mentor vs Midshipmen",80
152197,"Beginner Game","Custom Game",76
152275,"Plz Beginners Only Game","Custom Game",74
152293,"Aranumia Sector 0056","Classic",82
152397,"Gorbie World Sector 0056","Academy Test",46
152453,"Venturia Sector 0056","Standard Beginners",66
152476,"Soccerball Sector 0056","Academy Test",55
152490,"Kzoz Sector 0056","Mentor vs Midshipmen",80
152513,"Team Game","Custom Game",101
152516,"Stupid Planet Sector 0056","Standard",102
152559,"Ugo Sector 0056","Classic",59
152604,"Star Curcuit Sector 0056","Mentor vs Midshipmen",80
152632,"Googelplex Sector 0056","Academy Test",40
152758,"Football Sector 0057","Classic",82
152771,"New Chicago Sector 0057","Mentor vs Midshipmen",80
152888,"Cider Sector 0057","Custom Game",90
152899,"Fornax Sector 0057","Mentor vs Midshipmen",80
152990,"Mao 2 Sector 0057","Teams of 2",50
153074,"Kzin Sector 0057","Mentor vs Midshipmen",80
153092,"Roll Sector 0057","Classic",83
153105,"Cassiopeia Sector 0057","Standard Beginners",63
153185,"Big World Sector 0057","Giant Campaign Melee - Sphere",110
153234,"Bimbo Sector 0057","Standard Slow",71
153334,"Capricornus Sector 0057","Mentor vs Midshipmen",80
153379,"Merah-5 Sector 0057","Standard",163
153474,"Phorax Sector 0057","Mentor vs Midshipmen",80
153486,"Alpha Quadrant Saga: Battle for the Alpha Quadrant","Custom Game",83
153631,"Rambo 3 Sector 0057","Mentor vs Midshipmen",80
